order_details_id,order_id,pizza_typecode,quantity,pizza_typeid
38025,16785,cali_ckn_m,1,5
38026,16785,four_cheese_m,1,74
38027,16785,hawaiian_s,1,25
38028,16785,ital_cpcllo_m,1,29
38029,16785,ital_veggie_m,1,80
38030,16785,mediterraneo_l,1,84
38031,16785,napolitana_l,1,33
38032,16785,pepperoni_s,1,37
38033,16785,soppressata_m,1,62
38034,16785,veggie_veg_m,1,95
38035,16786,bbq_ckn_l,1,3
38036,16786,brie_carre_s,2,45
38037,16786,ckn_pesto_m,1,11
38038,16786,classic_dlx_l,1,24
38039,16786,five_cheese_l,2,72
38040,16786,green_garden_m,1,77
38041,16786,green_garden_s,1,76
38042,16786,hawaiian_l,1,27
38043,16786,soppressata_l,2,63
38044,16786,soppressata_m,1,62
38045,16786,thai_ckn_l,1,18
38046,16787,green_garden_m,1,77
38047,16788,prsc_argla_m,1,56
38048,16788,southw_ckn_l,1,15
38049,16789,five_cheese_l,1,72
38050,16789,ital_veggie_s,1,79
38051,16789,southw_ckn_l,1,15
38052,16790,pepperoni_m,1,38
38053,16790,prsc_argla_m,1,56
38054,16791,classic_dlx_s,1,22
38055,16792,calabrese_m,1,47
38056,16793,five_cheese_l,1,72
38057,16793,spinach_supr_s,1,67
38058,16794,calabrese_m,1,47
38059,16794,classic_dlx_m,1,23
38060,16794,green_garden_s,1,76
38061,16794,peppr_salami_m,1,53
38062,16795,hawaiian_l,1,27
38063,16795,peppr_salami_l,1,54
38064,16795,spicy_ital_l,1,66
38065,16795,thai_ckn_s,1,16
38066,16796,sicilian_l,1,60
38067,16797,napolitana_m,1,32
38068,16797,peppr_salami_m,1,53
38069,16797,thai_ckn_s,1,16
38070,16797,veggie_veg_m,1,95
38071,16798,pepperoni_l,1,39
38072,16798,sicilian_s,1,58
38073,16799,mediterraneo_m,1,83
38074,16800,big_meat_s,1,19
38075,16800,five_cheese_l,1,72
38076,16800,ital_supr_m,1,50
38077,16800,pepperoni_s,1,37
38078,16801,five_cheese_l,1,72
38079,16801,sicilian_s,1,58
38080,16802,calabrese_m,1,47
38081,16802,ital_veggie_s,1,79
38082,16803,green_garden_s,1,76
38083,16803,ital_supr_l,1,51
38084,16803,soppressata_l,1,63
38085,16804,southw_ckn_s,1,13
38086,16804,spinach_fet_m,1,92
38087,16804,spinach_supr_m,1,68
38088,16805,bbq_ckn_m,1,2
38089,16805,brie_carre_s,1,45
38090,16805,pepperoni_l,1,39
38091,16805,peppr_salami_m,1,53
38092,16806,southw_ckn_m,1,14
38093,16807,big_meat_s,1,19
38094,16807,four_cheese_l,1,75
38095,16807,soppressata_s,1,61
38096,16807,spinach_fet_m,1,92
38097,16808,brie_carre_s,1,45
38098,16808,prsc_argla_m,1,56
38099,16809,big_meat_s,1,19
38100,16809,green_garden_s,1,76
38101,16810,calabrese_m,1,47
38102,16811,ckn_pesto_m,1,11
38103,16812,mexicana_l,1,87
38104,16812,the_greek_s,1,40
38105,16813,cali_ckn_s,1,4
38106,16813,classic_dlx_s,1,22
38107,16813,four_cheese_l,1,75
38108,16813,pepperoni_l,1,39
38109,16814,bbq_ckn_l,1,3
38110,16814,sicilian_l,1,60
38111,16814,thai_ckn_l,1,18
38112,16815,big_meat_s,1,19
38113,16815,five_cheese_l,1,72
38114,16815,southw_ckn_m,1,14
38115,16815,spin_pesto_m,1,89
38116,16816,bbq_ckn_m,1,2
38117,16816,hawaiian_m,1,26
38118,16817,hawaiian_m,1,26
38119,16818,cali_ckn_s,2,4
38120,16819,hawaiian_l,1,27
38121,16819,ital_supr_m,1,50
38122,16819,thai_ckn_l,1,18
38123,16820,spinach_fet_l,1,93
38124,16821,five_cheese_l,1,72
38125,16821,southw_ckn_s,1,13
38126,16822,ital_cpcllo_m,1,29
38127,16823,pepperoni_m,1,38
38128,16823,sicilian_m,1,59
38129,16823,spin_pesto_s,1,88
38130,16823,the_greek_m,1,41
38131,16824,mediterraneo_s,1,82
38132,16824,spinach_fet_l,1,93
38133,16825,five_cheese_l,1,72
38134,16825,prsc_argla_s,1,55
38135,16825,spinach_fet_l,1,93
38136,16825,thai_ckn_s,1,16
38137,16826,pepperoni_m,1,38
38138,16826,spin_pesto_l,1,90
38139,16827,four_cheese_l,1,75
38140,16827,green_garden_l,1,78
38141,16827,ital_cpcllo_m,1,29
38142,16827,pepperoni_l,1,39
38143,16828,classic_dlx_l,1,24
38144,16828,four_cheese_l,1,75
38145,16828,hawaiian_s,1,25
38146,16828,thai_ckn_m,1,17
38147,16829,thai_ckn_l,1,18
38148,16830,pep_msh_pep_s,1,34
38149,16831,calabrese_l,1,48
38150,16831,classic_dlx_s,1,22
38151,16831,ital_veggie_m,1,80
38152,16832,bbq_ckn_l,1,3
38153,16833,mediterraneo_l,1,84
38154,16834,hawaiian_s,1,25
38155,16835,bbq_ckn_s,1,1
38156,16835,big_meat_s,1,19
38157,16835,ckn_pesto_m,1,11
38158,16835,hawaiian_s,1,25
38159,16835,ital_supr_s,1,49
38160,16835,napolitana_m,1,32
38161,16835,napolitana_s,1,31
38162,16835,pep_msh_pep_s,1,34
38163,16835,pepperoni_m,1,38
38164,16835,sicilian_m,1,59
38165,16835,sicilian_s,1,58
38166,16835,veggie_veg_m,1,95
38167,16836,mexicana_l,1,87
38168,16836,napolitana_s,1,31
38169,16836,sicilian_m,1,59
38170,16836,southw_ckn_l,1,15
38171,16837,sicilian_l,1,60
38172,16837,thai_ckn_s,1,16
38173,16838,sicilian_m,1,59
38174,16839,napolitana_s,1,31
38175,16839,southw_ckn_l,1,15
38176,16840,spinach_supr_l,1,69
38177,16841,four_cheese_m,1,74
38178,16841,hawaiian_l,1,27
38179,16841,pepperoni_m,1,38
38180,16841,peppr_salami_l,1,54
38181,16841,the_greek_m,1,41
38182,16842,pep_msh_pep_l,1,36
38183,16843,napolitana_l,1,33
38184,16843,thai_ckn_l,1,18
38185,16844,sicilian_s,1,58
38186,16845,pep_msh_pep_s,1,34
38187,16845,spinach_fet_s,1,91
38188,16846,cali_ckn_s,1,4
38189,16847,classic_dlx_s,1,22
38190,16847,ital_veggie_l,1,81
38191,16847,prsc_argla_l,1,57
38192,16847,soppressata_m,1,62
38193,16848,napolitana_m,1,32
38194,16848,sicilian_m,1,59
38195,16848,soppressata_l,1,63
38196,16848,thai_ckn_s,1,16
38197,16849,mexicana_l,1,87
38198,16849,spicy_ital_m,1,65
38199,16850,ckn_alfredo_m,1,8
38200,16850,four_cheese_l,1,75
38201,16850,pep_msh_pep_l,1,36
38202,16850,spinach_fet_m,1,92
38203,16851,prsc_argla_m,1,56
38204,16852,bbq_ckn_l,1,3
38205,16852,big_meat_s,1,19
38206,16852,soppressata_l,1,63
38207,16853,calabrese_l,1,48
38208,16853,ital_cpcllo_m,1,29
38209,16853,peppr_salami_s,1,52
38210,16854,ital_cpcllo_l,1,30
38211,16854,ital_cpcllo_m,1,29
38212,16855,soppressata_m,1,62
38213,16855,thai_ckn_l,1,18
38214,16856,big_meat_s,1,19
38215,16856,mexicana_l,1,87
38216,16857,big_meat_s,1,19
38217,16857,southw_ckn_m,1,14
38218,16857,spinach_supr_l,1,69
38219,16858,bbq_ckn_s,1,1
38220,16858,prsc_argla_m,1,56
38221,16859,classic_dlx_m,1,23
38222,16860,big_meat_s,1,19
38223,16860,ital_supr_l,1,51
38224,16860,napolitana_l,1,33
38225,16860,spinach_fet_l,1,93
38226,16861,four_cheese_l,1,75
38227,16862,southw_ckn_m,1,14
38228,16862,spinach_supr_l,1,69
38229,16863,four_cheese_m,1,74
38230,16864,pepperoni_s,1,37
38231,16864,soppressata_l,1,63
38232,16865,prsc_argla_s,1,55
38233,16865,southw_ckn_l,1,15
38234,16866,four_cheese_l,1,75
38235,16866,ital_cpcllo_l,1,30
38236,16866,ital_supr_m,1,50
38237,16867,thai_ckn_l,1,18
38238,16868,five_cheese_l,1,72
38239,16869,hawaiian_l,1,27
38240,16869,mediterraneo_s,1,82
38241,16869,sicilian_l,1,60
38242,16870,ckn_alfredo_l,1,9
38243,16870,five_cheese_l,1,72
38244,16871,napolitana_s,1,31
38245,16871,prsc_argla_m,1,56
38246,16871,soppressata_s,1,61
38247,16871,spicy_ital_l,1,66
38248,16872,cali_ckn_l,1,6
38249,16872,four_cheese_l,1,75
38250,16872,ital_veggie_m,1,80
38251,16872,pep_msh_pep_l,1,36
38252,16873,five_cheese_l,1,72
38253,16873,green_garden_s,1,76
38254,16873,spicy_ital_m,1,65
38255,16874,green_garden_m,1,77
38256,16875,classic_dlx_s,1,22
38257,16875,pepperoni_m,1,38
38258,16876,prsc_argla_l,1,57
38259,16876,thai_ckn_l,1,18
38260,16877,ckn_alfredo_m,1,8
38261,16877,hawaiian_s,1,25
38262,16877,soppressata_s,1,61
38263,16877,southw_ckn_l,1,15
38264,16878,napolitana_m,1,32
38265,16879,ital_cpcllo_l,1,30
38266,16880,bbq_ckn_l,1,3
38267,16880,classic_dlx_l,1,24
38268,16880,southw_ckn_m,1,14
38269,16880,spicy_ital_s,1,64
38270,16881,ckn_pesto_m,1,11
38271,16881,classic_dlx_m,1,23
38272,16881,pep_msh_pep_s,1,34
38273,16882,prsc_argla_m,1,56
38274,16883,pep_msh_pep_m,1,35
38275,16884,thai_ckn_l,1,18
38276,16885,bbq_ckn_s,1,1
38277,16885,green_garden_s,1,76
38278,16886,calabrese_l,1,48
38279,16886,veggie_veg_s,1,94
38280,16887,classic_dlx_m,1,23
38281,16887,prsc_argla_m,1,56
38282,16887,spin_pesto_s,1,88
38283,16888,big_meat_s,1,19
38284,16889,pepperoni_l,1,39
38285,16890,classic_dlx_s,1,22
38286,16890,ital_supr_m,1,50
38287,16890,sicilian_s,1,58
38288,16891,hawaiian_l,1,27
38289,16891,ital_veggie_m,1,80
38290,16891,mexicana_m,1,86
38291,16891,napolitana_l,1,33
38292,16891,prsc_argla_m,1,56
38293,16891,soppressata_m,1,62
38294,16892,classic_dlx_m,1,23
38295,16892,spin_pesto_m,1,89
38296,16893,brie_carre_s,1,45
38297,16893,veggie_veg_l,1,96
38298,16894,bbq_ckn_m,1,2
38299,16894,big_meat_s,1,19
38300,16894,classic_dlx_m,1,23
38301,16894,pep_msh_pep_s,1,34
38302,16895,four_cheese_m,1,74
38303,16896,big_meat_s,1,19
38304,16896,calabrese_m,1,47
38305,16896,spinach_fet_l,1,93
38306,16897,soppressata_s,1,61
38307,16898,four_cheese_l,1,75
38308,16899,ital_veggie_m,1,80
38309,16899,spicy_ital_s,1,64
38310,16899,thai_ckn_m,1,17
38311,16900,hawaiian_l,1,27
38312,16901,hawaiian_l,1,27
38313,16902,four_cheese_m,1,74
38314,16902,sicilian_m,1,59
38315,16902,the_greek_m,1,41
38316,16903,prsc_argla_m,1,56
38317,16903,spicy_ital_m,1,65
38318,16904,ckn_pesto_s,1,10
38319,16904,four_cheese_l,1,75
38320,16904,hawaiian_l,1,27
38321,16904,southw_ckn_m,1,14
38322,16905,bbq_ckn_l,1,3
38323,16905,peppr_salami_s,1,52
38324,16905,prsc_argla_l,1,57
38325,16905,thai_ckn_m,1,17
38326,16906,cali_ckn_m,1,5
38327,16906,mexicana_l,1,87
38328,16907,big_meat_s,1,19
38329,16907,hawaiian_s,1,25
38330,16907,ital_veggie_l,1,81
38331,16907,napolitana_s,1,31
38332,16907,southw_ckn_l,1,15
38333,16907,thai_ckn_l,1,18
38334,16907,the_greek_l,1,42
38335,16907,the_greek_xl,1,43
38336,16907,veggie_veg_s,1,94
38337,16908,four_cheese_l,1,75
38338,16909,big_meat_s,1,19
38339,16910,bbq_ckn_m,1,2
38340,16910,soppressata_m,1,62
38341,16910,southw_ckn_m,1,14
38342,16911,spinach_supr_s,1,67
38343,16912,ital_cpcllo_l,1,30
38344,16912,ital_cpcllo_m,1,29
38345,16913,big_meat_s,1,19
38346,16913,four_cheese_l,1,75
38347,16913,the_greek_l,1,42
38348,16914,big_meat_s,1,19
38349,16914,ital_supr_m,1,50
38350,16915,green_garden_s,1,76
38351,16915,mexicana_s,1,85
38352,16915,thai_ckn_l,1,18
38353,16916,spinach_supr_l,1,69
38354,16917,ital_supr_l,1,51
38355,16917,thai_ckn_s,1,16
38356,16918,pepperoni_l,1,39
38357,16919,bbq_ckn_m,1,2
38358,16919,ckn_pesto_s,1,10
38359,16919,southw_ckn_l,1,15
38360,16920,calabrese_m,1,47
38361,16920,sicilian_m,1,59
38362,16921,peppr_salami_m,1,53
38363,16921,soppressata_m,1,62
38364,16922,hawaiian_l,1,27
38365,16922,hawaiian_s,1,25
38366,16922,mexicana_l,1,87
38367,16923,bbq_ckn_s,1,1
38368,16923,mediterraneo_s,1,82
38369,16924,calabrese_m,1,47
38370,16924,spinach_fet_l,1,93
38371,16924,thai_ckn_m,1,17
38372,16925,green_garden_s,1,76
38373,16926,napolitana_m,1,32
38374,16926,sicilian_s,1,58
38375,16926,veggie_veg_s,1,94
38376,16927,sicilian_s,1,58
38377,16928,southw_ckn_l,1,15
38378,16929,cali_ckn_s,1,4
38379,16929,four_cheese_l,1,75
38380,16930,spinach_fet_l,1,93
38381,16931,bbq_ckn_m,2,2
38382,16931,pep_msh_pep_m,1,35
38383,16931,peppr_salami_l,1,54
38384,16932,prsc_argla_m,1,56
38385,16933,pepperoni_l,1,39
38386,16933,spinach_fet_m,1,92
38387,16934,ckn_pesto_l,1,12
38388,16934,four_cheese_l,1,75
38389,16934,mexicana_m,1,86
38390,16934,spicy_ital_m,1,65
38391,16935,bbq_ckn_m,1,2
38392,16935,peppr_salami_m,1,53
38393,16935,spin_pesto_s,1,88
38394,16935,spinach_supr_s,1,67
38395,16936,napolitana_s,1,31
38396,16936,prsc_argla_l,1,57
38397,16936,the_greek_s,1,40
38398,16937,mediterraneo_m,1,83
38399,16938,green_garden_m,1,77
38400,16938,the_greek_xl,1,43
38401,16939,ital_cpcllo_l,1,30
38402,16939,peppr_salami_s,1,52
38403,16939,prsc_argla_l,1,57
38404,16939,the_greek_xl,1,43
38405,16940,prsc_argla_m,1,56
38406,16941,bbq_ckn_m,1,2
38407,16941,classic_dlx_m,1,23
38408,16941,sicilian_l,1,60
38409,16941,spinach_supr_m,1,68
38410,16942,brie_carre_s,1,45
38411,16942,green_garden_l,1,78
38412,16942,mediterraneo_s,1,82
38413,16943,ital_supr_l,1,51
38414,16943,peppr_salami_l,1,54
38415,16943,prsc_argla_m,1,56
38416,16943,spicy_ital_l,1,66
38417,16944,ckn_pesto_l,1,12
38418,16944,five_cheese_l,1,72
38419,16944,spinach_supr_l,1,69
38420,16944,thai_ckn_s,1,16
38421,16945,cali_ckn_s,1,4
38422,16946,cali_ckn_m,1,5
38423,16946,ckn_alfredo_m,1,8
38424,16946,pep_msh_pep_m,1,35
38425,16946,peppr_salami_s,1,52
38426,16946,spicy_ital_l,2,66
38427,16946,spicy_ital_s,1,64
38428,16946,veggie_veg_m,1,95
38429,16947,hawaiian_s,1,25
38430,16948,napolitana_m,1,32
38431,16948,spinach_supr_m,1,68
38432,16948,thai_ckn_s,1,16
38433,16949,pepperoni_l,1,39
38434,16950,ital_veggie_s,1,79
38435,16950,prsc_argla_l,1,57
38436,16951,mediterraneo_m,1,83
38437,16951,thai_ckn_l,1,18
38438,16952,bbq_ckn_l,1,3
38439,16952,five_cheese_l,1,72
38440,16952,napolitana_m,1,32
38441,16953,spinach_fet_m,1,92
38442,16954,thai_ckn_l,1,18
38443,16955,hawaiian_l,1,27
38444,16955,southw_ckn_m,1,14
38445,16956,ckn_alfredo_m,1,8
38446,16957,pepperoni_s,1,37
38447,16958,bbq_ckn_m,1,2
38448,16959,mediterraneo_l,1,84
38449,16959,peppr_salami_m,1,53
38450,16959,sicilian_m,1,59
38451,16959,spicy_ital_m,1,65
38452,16959,thai_ckn_l,1,18
38453,16960,bbq_ckn_m,1,2
38454,16960,ckn_alfredo_s,1,7
38455,16960,mediterraneo_m,1,83
38456,16960,mexicana_m,1,86
38457,16961,cali_ckn_s,1,4
38458,16961,hawaiian_m,1,26
38459,16961,pepperoni_m,1,38
38460,16961,peppr_salami_s,1,52
38461,16962,calabrese_m,1,47
38462,16962,classic_dlx_m,1,23
38463,16962,thai_ckn_m,1,17
38464,16963,ital_cpcllo_m,1,29
38465,16964,pep_msh_pep_m,1,35
38466,16964,pepperoni_s,1,37
38467,16964,spinach_fet_l,1,93
38468,16965,sicilian_m,1,59
38469,16965,spinach_supr_s,1,67
38470,16965,veggie_veg_l,1,96
38471,16966,classic_dlx_m,1,23
38472,16966,ital_supr_m,1,50
38473,16966,pepperoni_m,1,38
38474,16966,veggie_veg_m,1,95
38475,16967,classic_dlx_l,1,24
38476,16967,hawaiian_s,1,25
38477,16967,mediterraneo_l,1,84
38478,16967,peppr_salami_l,1,54
38479,16967,soppressata_l,1,63
38480,16967,southw_ckn_l,1,15
38481,16967,the_greek_l,1,42
38482,16968,ckn_alfredo_m,1,8
38483,16968,spin_pesto_s,1,88
38484,16969,the_greek_xl,1,43
38485,16970,calabrese_m,1,47
38486,16970,ital_veggie_l,1,81
38487,16970,spicy_ital_l,1,66
38488,16971,spicy_ital_l,1,66
38489,16972,classic_dlx_s,1,22
38490,16973,classic_dlx_l,1,24
38491,16973,ital_cpcllo_s,1,28
38492,16973,napolitana_l,1,33
38493,16973,veggie_veg_l,1,96
38494,16974,four_cheese_l,1,75
38495,16975,bbq_ckn_l,1,3
38496,16975,hawaiian_s,2,25
38497,16975,mexicana_m,1,86
38498,16975,pepperoni_s,1,37
38499,16975,prsc_argla_m,1,56
38500,16975,spin_pesto_s,1,88
38501,16975,spinach_fet_m,1,92
38502,16975,veggie_veg_l,1,96
38503,16976,cali_ckn_s,1,4
38504,16976,four_cheese_l,1,75
38505,16976,mexicana_m,1,86
38506,16976,thai_ckn_l,1,18
38507,16977,classic_dlx_s,1,22
38508,16977,four_cheese_l,1,75
38509,16977,hawaiian_s,1,25
38510,16977,spin_pesto_m,1,89
38511,16978,ckn_alfredo_m,1,8
38512,16979,big_meat_s,1,19
38513,16979,cali_ckn_m,1,5
38514,16979,five_cheese_l,1,72
38515,16979,hawaiian_s,1,25
38516,16979,ital_veggie_s,1,79
38517,16979,napolitana_l,1,33
38518,16979,soppressata_m,1,62
38519,16979,veggie_veg_l,1,96
38520,16980,cali_ckn_m,1,5
38521,16981,cali_ckn_m,1,5
38522,16981,five_cheese_l,1,72
38523,16981,the_greek_s,1,40
38524,16982,bbq_ckn_l,1,3
38525,16982,ital_veggie_m,1,80
38526,16982,pepperoni_l,1,39
38527,16982,prsc_argla_m,1,56
38528,16983,classic_dlx_m,1,23
38529,16983,sicilian_s,1,58
38530,16983,spicy_ital_l,1,66
38531,16984,bbq_ckn_m,1,2
38532,16984,mexicana_s,1,85
38533,16984,prsc_argla_s,1,55
38534,16984,thai_ckn_m,1,17
38535,16985,brie_carre_s,1,45
38536,16986,napolitana_l,1,33
38537,16986,pep_msh_pep_s,1,34
38538,16987,hawaiian_s,1,25
38539,16987,ital_veggie_l,1,81
38540,16988,pepperoni_m,1,38
38541,16988,thai_ckn_l,1,18
38542,16989,green_garden_s,1,76
38543,16989,pepperoni_m,1,38
38544,16989,sicilian_l,1,60
38545,16989,southw_ckn_l,1,15
38546,16990,cali_ckn_l,1,6
38547,16991,hawaiian_m,1,26
38548,16992,cali_ckn_l,1,6
38549,16992,ital_cpcllo_l,1,30
38550,16993,veggie_veg_s,1,94
38551,16994,ital_supr_m,1,50
38552,16994,ital_veggie_s,1,79
38553,16994,prsc_argla_l,1,57
38554,16994,sicilian_s,1,58
38555,16995,southw_ckn_s,1,13
38556,16996,southw_ckn_s,1,13
38557,16997,bbq_ckn_m,1,2
38558,16997,ckn_pesto_m,1,11
38559,16997,peppr_salami_s,1,52
38560,16997,spinach_supr_m,1,68
38561,16998,ckn_pesto_m,1,11
38562,16998,southw_ckn_l,1,15
38563,16998,spicy_ital_l,1,66
38564,16999,five_cheese_l,1,72
38565,16999,the_greek_m,1,41
38566,17000,five_cheese_l,1,72
38567,17000,soppressata_s,1,61
38568,17001,ital_supr_m,1,50
38569,17002,peppr_salami_l,1,54
38570,17003,napolitana_l,1,33
38571,17003,pepperoni_m,1,38
38572,17003,spinach_fet_l,1,93
38573,17004,four_cheese_l,1,75
38574,17004,veggie_veg_m,1,95
38575,17005,cali_ckn_s,1,4
38576,17005,ckn_pesto_s,1,10
38577,17006,napolitana_l,1,33
38578,17006,thai_ckn_l,1,18
38579,17007,ital_supr_m,1,50
38580,17007,mediterraneo_l,1,84
38581,17007,pepperoni_s,1,37
38582,17008,ital_cpcllo_l,1,30
38583,17008,spicy_ital_l,1,66
38584,17008,veggie_veg_m,1,95
38585,17009,ckn_alfredo_m,1,8
38586,17009,ital_supr_l,1,51
38587,17009,peppr_salami_l,1,54
38588,17009,thai_ckn_s,1,16
38589,17010,big_meat_s,1,19
38590,17011,calabrese_m,1,47
38591,17012,spicy_ital_s,1,64
38592,17013,four_cheese_m,1,74
38593,17013,thai_ckn_l,1,18
38594,17014,cali_ckn_s,1,4
38595,17014,sicilian_s,1,58
38596,17015,classic_dlx_m,1,23
38597,17016,ital_cpcllo_m,1,29
38598,17016,napolitana_s,1,31
38599,17016,veggie_veg_l,1,96
38600,17017,five_cheese_l,1,72
38601,17017,green_garden_s,1,76
38602,17017,ital_veggie_l,1,81
38603,17017,thai_ckn_l,1,18
38604,17018,hawaiian_m,1,26
38605,17018,spinach_supr_s,1,67
38606,17019,pepperoni_m,1,38
38607,17019,spinach_fet_m,1,92
38608,17019,veggie_veg_m,1,95
38609,17020,big_meat_s,1,19
38610,17020,thai_ckn_s,1,16
38611,17021,classic_dlx_s,1,22
38612,17022,five_cheese_l,1,72
38613,17022,hawaiian_s,1,25
38614,17022,mexicana_l,1,87
38615,17023,spicy_ital_s,1,64
38616,17024,big_meat_s,1,19
38617,17024,ckn_pesto_l,1,12
38618,17024,sicilian_m,1,59
38619,17024,veggie_veg_s,1,94
38620,17025,pepperoni_l,1,39
38621,17026,calabrese_l,1,48
38622,17026,ital_supr_m,1,50
38623,17027,cali_ckn_m,2,5
38624,17027,ital_veggie_l,1,81
38625,17027,pep_msh_pep_m,1,35
38626,17028,sicilian_l,1,60
38627,17029,big_meat_s,1,19
38628,17029,cali_ckn_s,1,4
38629,17029,four_cheese_m,1,74
38630,17029,peppr_salami_l,1,54
38631,17030,hawaiian_l,1,27
38632,17030,spinach_fet_m,1,92
38633,17031,five_cheese_l,1,72
38634,17031,spinach_supr_m,1,68
38635,17032,four_cheese_l,1,75
38636,17032,hawaiian_l,1,27
38637,17032,southw_ckn_l,1,15
38638,17033,southw_ckn_l,1,15
38639,17034,bbq_ckn_l,1,3
38640,17035,bbq_ckn_m,1,2
38641,17035,ckn_alfredo_m,1,8
38642,17035,classic_dlx_s,1,22
38643,17035,sicilian_l,1,60
38644,17036,ckn_pesto_s,1,10
38645,17036,four_cheese_m,2,74
38646,17037,ital_veggie_s,1,79
38647,17038,southw_ckn_s,1,13
38648,17038,the_greek_xl,1,43
38649,17039,brie_carre_s,1,45
38650,17039,spin_pesto_l,1,90
38651,17039,spinach_supr_m,1,68
38652,17040,hawaiian_s,1,25
38653,17041,calabrese_m,1,47
38654,17041,classic_dlx_s,1,22
38655,17041,hawaiian_s,1,25
38656,17041,mediterraneo_l,1,84
38657,17042,the_greek_xl,1,43
38658,17043,ital_cpcllo_s,1,28
38659,17044,prsc_argla_m,1,56
38660,17044,spinach_supr_s,1,67
38661,17045,cali_ckn_l,1,6
38662,17046,spicy_ital_m,1,65
38663,17047,spinach_fet_l,1,93
38664,17048,hawaiian_l,1,27
38665,17048,pep_msh_pep_s,1,34
38666,17049,big_meat_s,1,19
38667,17049,brie_carre_s,1,45
38668,17049,four_cheese_l,2,75
38669,17049,hawaiian_l,1,27
38670,17049,ital_supr_m,1,50
38671,17049,mexicana_l,1,87
38672,17049,napolitana_m,1,32
38673,17049,sicilian_m,1,59
38674,17049,sicilian_s,1,58
38675,17049,soppressata_s,1,61
38676,17049,spicy_ital_m,1,65
38677,17049,thai_ckn_l,1,18
38678,17049,thai_ckn_s,1,16
38679,17050,spicy_ital_l,1,66
38680,17051,spicy_ital_l,1,66
38681,17052,ital_cpcllo_l,1,30
38682,17052,thai_ckn_l,1,18
38683,17053,big_meat_s,1,19
38684,17053,green_garden_m,1,77
38685,17053,mexicana_m,1,86
38686,17053,napolitana_s,1,31
38687,17053,pepperoni_l,1,39
38688,17054,bbq_ckn_s,1,1
38689,17054,classic_dlx_m,1,23
38690,17055,classic_dlx_m,1,23
38691,17056,spinach_fet_l,1,93
38692,17056,veggie_veg_l,1,96
38693,17057,spicy_ital_l,1,66
38694,17058,ckn_alfredo_m,1,8
38695,17058,mexicana_s,1,85
38696,17058,spinach_fet_m,1,92
38697,17058,thai_ckn_l,1,18
38698,17058,the_greek_m,1,41
38699,17059,cali_ckn_s,1,4
38700,17059,hawaiian_s,1,25
38701,17059,pepperoni_m,1,38
38702,17059,spinach_supr_l,1,69
38703,17060,classic_dlx_m,1,23
38704,17061,cali_ckn_l,1,6
38705,17061,the_greek_s,1,40
38706,17062,pepperoni_l,1,39
38707,17063,five_cheese_l,1,72
38708,17064,bbq_ckn_m,1,2
38709,17064,soppressata_l,1,63
38710,17065,cali_ckn_l,1,6
38711,17066,brie_carre_s,1,45
38712,17067,sicilian_s,1,58
38713,17068,bbq_ckn_m,1,2
38714,17068,cali_ckn_l,1,6
38715,17068,ital_supr_l,1,51
38716,17068,the_greek_l,1,42
38717,17069,pep_msh_pep_s,1,34
38718,17069,spinach_fet_s,1,91
38719,17070,ital_supr_l,1,51
38720,17070,sicilian_l,1,60
38721,17071,peppr_salami_s,1,52
38722,17071,sicilian_m,2,59
38723,17072,big_meat_s,1,19
38724,17072,five_cheese_l,1,72
38725,17072,mexicana_l,2,87
38726,17073,big_meat_s,1,19
38727,17073,spinach_fet_l,1,93
38728,17074,classic_dlx_m,1,23
38729,17074,southw_ckn_l,1,15
38730,17074,spin_pesto_m,1,89
38731,17074,veggie_veg_l,1,96
38732,17075,southw_ckn_l,2,15
38733,17075,veggie_veg_l,1,96
38734,17076,mexicana_m,1,86
38735,17076,napolitana_l,1,33
38736,17076,pepperoni_s,1,37
38737,17076,peppr_salami_l,1,54
38738,17077,hawaiian_m,1,26
38739,17078,prsc_argla_m,1,56
38740,17078,spinach_fet_m,1,92
38741,17079,mexicana_m,1,86
38742,17079,pepperoni_s,1,37
38743,17079,sicilian_s,1,58
38744,17080,spicy_ital_l,1,66
38745,17081,five_cheese_l,1,72
38746,17081,ital_cpcllo_l,1,30
38747,17081,ital_supr_m,1,50
38748,17081,sicilian_m,1,59
38749,17082,big_meat_s,1,19
38750,17083,cali_ckn_m,1,5
38751,17083,southw_ckn_l,1,15
38752,17083,spicy_ital_l,1,66
38753,17083,veggie_veg_m,1,95
38754,17084,big_meat_s,1,19
38755,17084,prsc_argla_l,1,57
38756,17085,classic_dlx_m,1,23
38757,17085,mediterraneo_m,1,83
38758,17086,pepperoni_m,1,38
38759,17087,bbq_ckn_m,1,2
38760,17087,hawaiian_m,1,26
38761,17087,thai_ckn_l,1,18
38762,17088,prsc_argla_m,1,56
38763,17089,ital_cpcllo_s,1,28
38764,17090,ckn_alfredo_m,1,8
38765,17090,hawaiian_l,1,27
38766,17090,sicilian_m,1,59
38767,17090,spicy_ital_l,1,66
38768,17091,bbq_ckn_s,1,1
38769,17091,classic_dlx_l,1,24
38770,17091,hawaiian_l,1,27
38771,17092,big_meat_s,2,19
38772,17092,pepperoni_l,1,39
38773,17092,veggie_veg_l,1,96
38774,17093,five_cheese_l,1,72
38775,17093,hawaiian_s,1,25
38776,17094,ital_cpcllo_l,1,30
38777,17094,peppr_salami_s,1,52
38778,17095,cali_ckn_l,1,6
38779,17095,five_cheese_l,1,72
